AlertID,Attack,RiskScore,Priority,MITRE_Technique,Timestamp
1320,BENIGN,10,Low,Unknown,2026-03-07 16:20:33
1321,BENIGN,10,Low,Unknown,2026-03-07 16:20:35
1322,BENIGN,10,Low,Unknown,2026-03-07 16:20:38
1323,Privilege Escalation,90,Critical,Privilege Escalation,2026-03-07 16:20:40
1324,BENIGN,10,Low,Unknown,2026-03-07 16:20:42
1325,BENIGN,10,Low,Unknown,2026-03-07 16:20:44
1326,BENIGN,10,Low,Unknown,2026-03-07 16:20:46
1327,BENIGN,10,Low,Unknown,2026-03-07 16:20:48
1328,Ransomware Activity,89,High,Impact,2026-03-07 16:20:51
1329,PortScan,50,Medium,Reconnaissance,2026-03-07 16:20:53
1330,BENIGN,10,Low,Unknown,2026-03-07 16:20:55
1331,BENIGN,10,Low,Unknown,2026-03-07 16:20:57
1332,Data Exfiltration,73,High,Exfiltration,2026-03-07 16:20:59
1333,BENIGN,10,Low,Unknown,2026-03-07 16:21:02
1334,BENIGN,10,Low,Unknown,2026-03-07 16:21:04
1335,BENIGN,10,Low,Unknown,2026-03-07 16:21:06
1336,BENIGN,10,Low,Unknown,2026-03-07 16:21:08
1337,BENIGN,10,Low,Unknown,2026-03-07 16:21:11
1338,BENIGN,10,Low,Unknown,2026-03-07 16:21:13
1339,BENIGN,10,Low,Unknown,2026-03-07 16:21:15
1340,DoS Hulk,85,High,Unknown,2026-03-07 16:21:17
1341,Phishing Attempt,74,High,Initial Access,2026-03-07 16:21:19
1342,BENIGN,10,Low,Unknown,2026-03-07 16:21:22
1343,BENIGN,10,Low,Unknown,2026-03-07 16:21:24
1344,Malware Beaconing,93,Critical,Command and Control,2026-03-07 16:21:26
1345,BENIGN,10,Low,Unknown,2026-03-07 16:21:28
1346,BENIGN,10,Low,Unknown,2026-03-07 16:21:31
1347,BENIGN,10,Low,Unknown,2026-03-07 16:21:33
1348,BENIGN,10,Low,Unknown,2026-03-07 16:21:35
1349,Data Exfiltration,85,High,Exfiltration,2026-03-07 16:21:37
1350,Ransomware Activity,89,High,Impact,2026-03-07 16:21:39
1351,BENIGN,10,Low,Unknown,2026-03-07 16:21:41
1352,Privilege Escalation,93,Critical,Privilege Escalation,2026-03-07 16:21:44
1353,Ransomware Activity,95,Critical,Impact,2026-03-07 16:21:46
1354,Malware Beaconing,74,High,Command and Control,2026-03-07 16:21:48
1355,BENIGN,10,Low,Unknown,2026-03-07 16:21:50
1356,BENIGN,10,Low,Unknown,2026-03-07 16:21:52
1357,BENIGN,10,Low,Unknown,2026-03-07 16:21:54
1358,BENIGN,10,Low,Unknown,2026-03-07 16:21:57
1359,DDoS,90,Critical,Impact,2026-03-07 16:21:59
1360,BENIGN,10,Low,Unknown,2026-03-07 16:22:01
1361,BENIGN,10,Low,Unknown,2026-03-07 16:22:03
1362,BENIGN,10,Low,Unknown,2026-03-07 16:22:06
1363,Data Exfiltration,90,Critical,Exfiltration,2026-03-07 16:22:08
1364,PortScan,50,Medium,Reconnaissance,2026-03-07 16:22:10
1365,BENIGN,10,Low,Unknown,2026-03-07 16:22:12
1366,BENIGN,10,Low,Unknown,2026-03-07 16:22:15
1367,DoS Hulk,85,High,Unknown,2026-03-07 16:22:17
1368,BENIGN,10,Low,Unknown,2026-03-07 16:22:19
1369,BENIGN,10,Low,Unknown,2026-03-07 16:22:21
1370,Ransomware Activity,86,High,Impact,2026-03-07 16:22:23
1371,BENIGN,10,Low,Unknown,2026-03-07 16:22:25
1372,BENIGN,10,Low,Unknown,2026-03-07 16:22:28
1373,Ransomware Activity,83,High,Impact,2026-03-07 16:22:30
1374,DDoS,90,Critical,Impact,2026-03-07 16:22:32
1375,Ransomware Activity,83,High,Impact,2026-03-07 16:22:34
1376,Ransomware Activity,78,High,Impact,2026-03-07 16:22:36
1377,BENIGN,10,Low,Unknown,2026-03-07 16:22:38
1378,Data Exfiltration,86,High,Exfiltration,2026-03-07 16:22:40
1379,BENIGN,10,Low,Unknown,2026-03-07 16:22:42
1380,BENIGN,10,Low,Unknown,2026-03-07 16:22:44
1381,BENIGN,10,Low,Unknown,2026-03-07 16:22:47
1382,Malware Beaconing,84,High,Command and Control,2026-03-07 16:22:49
1383,BENIGN,10,Low,Unknown,2026-03-07 16:22:51
1384,BENIGN,10,Low,Unknown,2026-03-07 16:22:53
1385,BENIGN,10,Low,Unknown,2026-03-07 16:22:55
1386,Ransomware Activity,87,High,Impact,2026-03-07 16:22:57
1387,BENIGN,10,Low,Unknown,2026-03-07 16:23:00
1388,BENIGN,10,Low,Unknown,2026-03-07 16:23:02
1389,Ransomware Activity,71,High,Impact,2026-03-07 16:23:04
1390,Privilege Escalation,92,Critical,Privilege Escalation,2026-03-07 16:23:06
1391,BENIGN,10,Low,Unknown,2026-03-07 16:23:08
1392,Ransomware Activity,91,Critical,Impact,2026-03-07 16:23:10
1393,BENIGN,10,Low,Unknown,2026-03-07 16:23:12
1394,BENIGN,10,Low,Unknown,2026-03-07 16:23:15
1395,Data Exfiltration,94,Critical,Exfiltration,2026-03-07 16:23:17
1396,BENIGN,10,Low,Unknown,2026-03-07 16:23:19
1397,Data Exfiltration,79,High,Exfiltration,2026-03-07 16:23:21
1398,BENIGN,10,Low,Unknown,2026-03-07 16:23:23
1399,Privilege Escalation,87,High,Privilege Escalation,2026-03-07 16:23:25
1400,Ransomware Activity,95,Critical,Impact,2026-03-07 16:23:27
1401,Phishing Attempt,95,Critical,Initial Access,2026-03-07 16:23:29
1402,BENIGN,10,Low,Unknown,2026-03-07 16:23:31
1403,Ransomware Activity,76,High,Impact,2026-03-07 16:23:33
1404,Ransomware Activity,93,Critical,Impact,2026-03-07 16:23:35
1405,BENIGN,10,Low,Unknown,2026-03-07 16:23:37
1,BENIGN,10,Low,Unknown,2026-03-07 16:24:34
2,BENIGN,10,Low,Unknown,2026-03-07 16:24:36
3,BENIGN,10,Low,Unknown,2026-03-07 16:24:38
4,DDoS,90,Critical,Impact,2026-03-07 16:24:41
5,BENIGN,10,Low,Unknown,2026-03-07 16:24:43
6,BENIGN,10,Low,Unknown,2026-03-07 16:24:45
7,BENIGN,10,Low,Unknown,2026-03-07 16:24:47
8,DoS Hulk,85,High,Unknown,2026-03-07 16:24:50
9,BENIGN,10,Low,Unknown,2026-03-07 16:24:52
10,Data Exfiltration,73,High,Exfiltration,2026-03-07 16:24:54
11,Malware Beaconing,73,High,Command and Control,2026-03-07 16:24:56
12,BENIGN,10,Low,Unknown,2026-03-07 16:24:58
13,Data Exfiltration,93,Critical,Exfiltration,2026-03-07 16:25:00
14,Data Exfiltration,88,High,Exfiltration,2026-03-07 16:25:02
15,Privilege Escalation,78,High,Privilege Escalation,2026-03-07 16:25:04
16,BENIGN,10,Low,Unknown,2026-03-07 16:25:07
17,Data Exfiltration,72,High,Exfiltration,2026-03-07 16:25:09
18,DoS Hulk,85,High,Unknown,2026-03-07 16:25:11
19,BENIGN,10,Low,Unknown,2026-03-07 16:25:13
20,BENIGN,10,Low,Unknown,2026-03-07 16:25:15
21,Malware Beaconing,90,Critical,Command and Control,2026-03-07 16:25:17
22,BENIGN,10,Low,Unknown,2026-03-07 16:25:20
23,BENIGN,10,Low,Unknown,2026-03-07 16:25:22
24,Phishing Attempt,93,Critical,Initial Access,2026-03-07 16:25:24
25,DDoS,90,Critical,Impact,2026-03-07 16:25:26
26,DDoS,90,Critical,Impact,2026-03-07 16:25:29
27,BENIGN,10,Low,Unknown,2026-03-07 16:25:31
28,BENIGN,10,Low,Unknown,2026-03-07 16:25:33
29,Data Exfiltration,78,High,Exfiltration,2026-03-07 16:25:35
30,Ransomware Activity,76,High,Impact,2026-03-07 16:25:37
31,BENIGN,10,Low,Unknown,2026-03-07 16:25:40
32,DDoS,90,Critical,Impact,2026-03-07 16:25:42
33,BENIGN,10,Low,Unknown,2026-03-07 16:25:44
34,BENIGN,10,Low,Unknown,2026-03-07 16:25:46
35,BENIGN,10,Low,Unknown,2026-03-07 16:25:49
36,DoS Hulk,85,High,Unknown,2026-03-07 16:25:51
37,Privilege Escalation,95,Critical,Privilege Escalation,2026-03-07 16:25:53
38,DDoS,90,Critical,Impact,2026-03-07 16:25:55
39,BENIGN,10,Low,Unknown,2026-03-07 16:25:57
40,Malware Beaconing,94,Critical,Command and Control,2026-03-07 16:25:59
41,Ransomware Activity,86,High,Impact,2026-03-07 16:26:01
42,DDoS,90,Critical,Impact,2026-03-07 16:26:03
43,Malware Beaconing,89,High,Command and Control,2026-03-07 16:26:06
44,Phishing Attempt,75,High,Initial Access,2026-03-07 16:26:08
45,Data Exfiltration,93,Critical,Exfiltration,2026-03-07 16:26:10
46,BENIGN,10,Low,Unknown,2026-03-07 16:26:12
47,BENIGN,10,Low,Unknown,2026-03-07 16:26:14
48,BENIGN,10,Low,Unknown,2026-03-07 16:26:16
49,Privilege Escalation,93,Critical,Privilege Escalation,2026-03-07 16:26:18
50,BENIGN,10,Low,Unknown,2026-03-07 16:26:20
51,BENIGN,10,Low,Unknown,2026-03-07 16:26:23
52,BENIGN,10,Low,Unknown,2026-03-07 16:26:25
53,BENIGN,10,Low,Unknown,2026-03-07 16:26:27
54,BENIGN,10,Low,Unknown,2026-03-07 16:26:30
55,PortScan,50,Medium,Reconnaissance,2026-03-07 16:26:32
56,DoS GoldenEye,85,High,Unknown,2026-03-07 16:26:34
57,Phishing Attempt,74,High,Initial Access,2026-03-07 16:26:36
58,Malware Beaconing,91,Critical,Command and Control,2026-03-07 16:26:38
59,Ransomware Activity,76,High,Impact,2026-03-07 16:26:40
60,Ransomware Activity,94,Critical,Impact,2026-03-07 16:26:42
61,PortScan,50,Medium,Reconnaissance,2026-03-07 16:26:44
62,BENIGN,10,Low,Unknown,2026-03-07 16:26:47
63,FTP-Patator,75,High,Credential Access,2026-03-07 16:26:49
64,PortScan,50,Medium,Reconnaissance,2026-03-07 16:26:51
65,DDoS,90,Critical,Impact,2026-03-07 16:26:53
66,BENIGN,10,Low,Unknown,2026-03-07 16:26:55
67,Ransomware Activity,71,High,Impact,2026-03-07 16:26:57
68,Data Exfiltration,88,High,Exfiltration,2026-03-07 16:26:59
69,BENIGN,10,Low,Unknown,2026-03-07 16:27:01
70,Malware Beaconing,70,High,Command and Control,2026-03-07 16:27:03
71,BENIGN,10,Low,Unknown,2026-03-07 16:27:06
72,BENIGN,10,Low,Unknown,2026-03-07 16:27:08
73,Data Exfiltration,89,High,Exfiltration,2026-03-07 16:27:10
74,DoS Hulk,85,High,Unknown,2026-03-07 16:27:12
75,BENIGN,10,Low,Unknown,2026-03-07 16:27:14
76,Privilege Escalation,86,High,Privilege Escalation,2026-03-07 16:27:16
77,DoS Hulk,85,High,Unknown,2026-03-07 16:27:18
78,Phishing Attempt,71,High,Initial Access,2026-03-07 16:27:20
79,BENIGN,10,Low,Unknown,2026-03-07 16:27:22
80,BENIGN,10,Low,Unknown,2026-03-07 16:27:25
81,Phishing Attempt,77,High,Initial Access,2026-03-07 16:27:27
82,BENIGN,10,Low,Unknown,2026-03-07 16:27:29
83,Phishing Attempt,82,High,Initial Access,2026-03-07 16:27:31
84,PortScan,50,Medium,Reconnaissance,2026-03-07 16:27:33
85,BENIGN,10,Low,Unknown,2026-03-07 16:27:35
86,Data Exfiltration,78,High,Exfiltration,2026-03-07 16:27:37
87,Data Exfiltration,82,High,Exfiltration,2026-03-07 16:27:39
88,BENIGN,10,Low,Unknown,2026-03-07 16:27:42
89,BENIGN,10,Low,Unknown,2026-03-07 16:27:44
90,BENIGN,10,Low,Unknown,2026-03-07 16:27:46
91,Privilege Escalation,74,High,Privilege Escalation,2026-03-07 16:27:48
92,BENIGN,10,Low,Unknown,2026-03-07 16:27:50
93,Malware Beaconing,78,High,Command and Control,2026-03-07 16:27:52
94,Malware Beaconing,90,Critical,Command and Control,2026-03-07 16:27:54
95,Phishing Attempt,90,Critical,Initial Access,2026-03-07 16:27:56
96,BENIGN,10,Low,Unknown,2026-03-07 16:27:58
97,BENIGN,10,Low,Unknown,2026-03-07 16:28:01
98,BENIGN,10,Low,Unknown,2026-03-07 16:28:03
99,Ransomware Activity,85,High,Impact,2026-03-07 16:28:05
100,BENIGN,10,Low,Unknown,2026-03-07 16:28:07
101,Malware Beaconing,89,High,Command and Control,2026-03-07 16:28:09
102,BENIGN,10,Low,Unknown,2026-03-07 16:28:11
103,Malware Beaconing,90,Critical,Command and Control,2026-03-07 16:28:13
104,BENIGN,10,Low,Unknown,2026-03-07 16:28:16
105,BENIGN,10,Low,Unknown,2026-03-07 16:28:18
106,BENIGN,10,Low,Unknown,2026-03-07 16:28:20
107,Data Exfiltration,85,High,Exfiltration,2026-03-07 16:28:22
108,BENIGN,10,Low,Unknown,2026-03-07 16:28:24
109,Privilege Escalation,93,Critical,Privilege Escalation,2026-03-07 16:28:26
110,BENIGN,10,Low,Unknown,2026-03-07 16:28:29
111,BENIGN,10,Low,Unknown,2026-03-07 16:28:31
112,DDoS,90,Critical,Impact,2026-03-07 16:28:33
113,BENIGN,10,Low,Unknown,2026-03-07 16:28:36
114,BENIGN,10,Low,Unknown,2026-03-07 16:28:38
115,BENIGN,10,Low,Unknown,2026-03-07 16:28:40
116,BENIGN,10,Low,Unknown,2026-03-07 16:28:43
117,BENIGN,10,Low,Unknown,2026-03-07 16:28:45
118,BENIGN,10,Low,Unknown,2026-03-07 16:28:47
119,PortScan,50,Medium,Reconnaissance,2026-03-07 16:28:49
120,BENIGN,10,Low,Unknown,2026-03-07 16:28:51
121,Ransomware Activity,75,High,Impact,2026-03-07 16:28:53
122,BENIGN,10,Low,Unknown,2026-03-07 16:28:56
123,BENIGN,10,Low,Unknown,2026-03-07 16:28:58
124,BENIGN,10,Low,Unknown,2026-03-07 16:29:00
125,Phishing Attempt,81,High,Initial Access,2026-03-07 16:29:02
126,BENIGN,10,Low,Unknown,2026-03-07 16:29:04
127,Phishing Attempt,80,High,Initial Access,2026-03-07 16:29:06
128,Privilege Escalation,90,Critical,Privilege Escalation,2026-03-07 16:29:08
129,BENIGN,10,Low,Unknown,2026-03-07 16:29:10
130,BENIGN,10,Low,Unknown,2026-03-07 16:29:13
131,BENIGN,10,Low,Unknown,2026-03-07 16:29:15
132,BENIGN,10,Low,Unknown,2026-03-07 16:29:17
133,BENIGN,10,Low,Unknown,2026-03-07 16:29:20
134,BENIGN,10,Low,Unknown,2026-03-07 16:29:22
135,BENIGN,10,Low,Unknown,2026-03-07 16:29:24
136,Phishing Attempt,82,High,Initial Access,2026-03-07 16:29:26
137,DDoS,90,Critical,Impact,2026-03-07 16:29:28
138,BENIGN,10,Low,Unknown,2026-03-07 16:29:31
139,BENIGN,10,Low,Unknown,2026-03-07 16:29:33
140,DoS Hulk,85,High,Unknown,2026-03-07 16:29:35
141,BENIGN,10,Low,Unknown,2026-03-07 16:29:37
142,Malware Beaconing,75,High,Command and Control,2026-03-07 16:29:39
143,BENIGN,10,Low,Unknown,2026-03-07 16:29:42
144,BENIGN,10,Low,Unknown,2026-03-07 16:29:44
145,BENIGN,10,Low,Unknown,2026-03-07 16:29:46
146,DoS GoldenEye,85,High,Unknown,2026-03-07 16:29:49
147,Privilege Escalation,87,High,Privilege Escalation,2026-03-07 16:29:51
148,Ransomware Activity,89,High,Impact,2026-03-07 16:29:53
149,DDoS,90,Critical,Impact,2026-03-07 16:29:55
150,BENIGN,10,Low,Unknown,2026-03-07 16:29:57
151,BENIGN,10,Low,Unknown,2026-03-07 16:29:59
152,BENIGN,10,Low,Unknown,2026-03-07 16:30:02
153,DDoS,90,Critical,Impact,2026-03-07 16:30:04
154,BENIGN,10,Low,Unknown,2026-03-07 16:30:06
155,Ransomware Activity,83,High,Impact,2026-03-07 16:30:08
156,BENIGN,10,Low,Unknown,2026-03-07 16:30:10
157,DoS Hulk,85,High,Unknown,2026-03-07 16:30:13
158,Privilege Escalation,79,High,Privilege Escalation,2026-03-07 16:30:15
159,BENIGN,10,Low,Unknown,2026-03-07 16:30:17
160,BENIGN,10,Low,Unknown,2026-03-07 16:30:19
161,DDoS,90,Critical,Impact,2026-03-07 16:30:21
162,PortScan,50,Medium,Reconnaissance,2026-03-07 16:30:23
163,BENIGN,10,Low,Unknown,2026-03-07 16:30:26
164,BENIGN,10,Low,Unknown,2026-03-07 16:30:28
165,BENIGN,10,Low,Unknown,2026-03-07 16:30:30
166,PortScan,50,Medium,Reconnaissance,2026-03-07 16:30:32
167,Data Exfiltration,93,Critical,Exfiltration,2026-03-07 16:30:34
168,BENIGN,10,Low,Unknown,2026-03-07 16:30:36
169,BENIGN,10,Low,Unknown,2026-03-07 16:30:39
170,BENIGN,10,Low,Unknown,2026-03-07 16:30:41
171,Phishing Attempt,85,High,Initial Access,2026-03-07 16:30:43
172,Data Exfiltration,92,Critical,Exfiltration,2026-03-07 16:30:45
173,BENIGN,10,Low,Unknown,2026-03-07 16:30:47
174,Data Exfiltration,78,High,Exfiltration,2026-03-07 16:30:49
175,BENIGN,10,Low,Unknown,2026-03-07 16:30:52
176,Malware Beaconing,85,High,Command and Control,2026-03-07 16:30:54
177,BENIGN,10,Low,Unknown,2026-03-07 16:30:56
178,BENIGN,10,Low,Unknown,2026-03-07 16:30:58
179,BENIGN,10,Low,Unknown,2026-03-07 16:31:00
180,BENIGN,10,Low,Unknown,2026-03-07 16:31:02
181,BENIGN,10,Low,Unknown,2026-03-07 16:31:04
182,Phishing Attempt,72,High,Initial Access,2026-03-07 16:31:06
183,BENIGN,10,Low,Unknown,2026-03-07 16:31:08
184,DDoS,90,Critical,Impact,2026-03-07 16:31:11
185,Malware Beaconing,73,High,Command and Control,2026-03-07 16:31:13
186,BENIGN,10,Low,Unknown,2026-03-07 16:31:15
187,BENIGN,10,Low,Unknown,2026-03-07 16:31:17
188,BENIGN,10,Low,Unknown,2026-03-07 16:31:20
189,BENIGN,10,Low,Unknown,2026-03-07 16:31:22
190,DoS Hulk,85,High,Unknown,2026-03-07 16:31:24
191,DDoS,90,Critical,Impact,2026-03-07 16:31:27
192,BENIGN,10,Low,Unknown,2026-03-07 16:31:29
193,BENIGN,10,Low,Unknown,2026-03-07 16:31:31
194,Malware Beaconing,75,High,Command and Control,2026-03-07 16:31:33
195,DDoS,90,Critical,Impact,2026-03-07 16:31:35
196,BENIGN,10,Low,Unknown,2026-03-07 16:31:38
197,Phishing Attempt,91,Critical,Initial Access,2026-03-07 16:31:40
198,BENIGN,10,Low,Unknown,2026-03-07 16:31:42
199,DoS Hulk,85,High,Unknown,2026-03-07 16:31:44
200,BENIGN,10,Low,Unknown,2026-03-07 16:31:47
201,BENIGN,10,Low,Unknown,2026-03-07 16:31:49
202,Phishing Attempt,77,High,Initial Access,2026-03-07 16:31:51
203,DoS Hulk,85,High,Unknown,2026-03-07 16:31:53
204,Privilege Escalation,89,High,Privilege Escalation,2026-03-07 16:31:55
205,Privilege Escalation,89,High,Privilege Escalation,2026-03-07 16:31:57
206,Malware Beaconing,83,High,Command and Control,2026-03-07 16:31:59
207,DDoS,90,Critical,Impact,2026-03-07 16:32:01
208,BENIGN,10,Low,Unknown,2026-03-07 16:32:03
209,Malware Beaconing,92,Critical,Command and Control,2026-03-07 16:32:05
210,Data Exfiltration,90,Critical,Exfiltration,2026-03-07 16:32:07
211,Phishing Attempt,73,High,Initial Access,2026-03-07 16:32:09
212,Malware Beaconing,90,Critical,Command and Control,2026-03-07 16:32:11
213,Malware Beaconing,90,Critical,Command and Control,2026-03-07 16:32:13
214,BENIGN,10,Low,Unknown,2026-03-07 16:32:16
215,BENIGN,10,Low,Unknown,2026-03-07 16:32:18
216,BENIGN,10,Low,Unknown,2026-03-07 16:32:20
217,BENIGN,10,Low,Unknown,2026-03-07 16:32:22
218,BENIGN,10,Low,Unknown,2026-03-07 16:32:25
219,Phishing Attempt,75,High,Initial Access,2026-03-07 16:32:27
220,BENIGN,10,Low,Unknown,2026-03-07 16:32:29
221,BENIGN,10,Low,Unknown,2026-03-07 16:32:31
222,Phishing Attempt,71,High,Initial Access,2026-03-07 16:32:33
223,BENIGN,10,Low,Unknown,2026-03-07 16:32:35
224,BENIGN,10,Low,Unknown,2026-03-07 16:32:38
225,BENIGN,10,Low,Unknown,2026-03-07 16:32:40
226,Malware Beaconing,76,High,Command and Control,2026-03-07 16:32:42
227,BENIGN,10,Low,Unknown,2026-03-07 16:32:44
228,BENIGN,10,Low,Unknown,2026-03-07 16:32:47
229,BENIGN,10,Low,Unknown,2026-03-07 16:32:49
230,Ransomware Activity,91,Critical,Impact,2026-03-07 16:32:51
231,BENIGN,10,Low,Unknown,2026-03-07 16:32:53
232,BENIGN,10,Low,Unknown,2026-03-07 16:32:55
233,BENIGN,10,Low,Unknown,2026-03-07 16:32:58
234,Phishing Attempt,79,High,Initial Access,2026-03-07 16:33:00
235,BENIGN,10,Low,Unknown,2026-03-07 16:33:02
236,BENIGN,10,Low,Unknown,2026-03-07 16:33:04
237,BENIGN,10,Low,Unknown,2026-03-07 16:33:06
238,BENIGN,10,Low,Unknown,2026-03-07 16:33:08
239,BENIGN,10,Low,Unknown,2026-03-07 16:33:10
240,BENIGN,10,Low,Unknown,2026-03-07 16:33:13
241,BENIGN,10,Low,Unknown,2026-03-07 16:33:15
242,Ransomware Activity,78,High,Impact,2026-03-07 16:33:17
243,BENIGN,10,Low,Unknown,2026-03-07 16:33:19
244,Privilege Escalation,70,High,Privilege Escalation,2026-03-07 16:33:21
245,BENIGN,10,Low,Unknown,2026-03-07 16:33:23
246,DDoS,90,Critical,Impact,2026-03-07 16:33:25
247,Malware Beaconing,88,High,Command and Control,2026-03-07 16:33:27
248,Phishing Attempt,81,High,Initial Access,2026-03-07 16:33:29
249,BENIGN,10,Low,Unknown,2026-03-07 16:33:32
250,BENIGN,10,Low,Unknown,2026-03-07 16:33:34
251,Ransomware Activity,92,Critical,Impact,2026-03-07 16:33:36
252,BENIGN,10,Low,Unknown,2026-03-07 16:33:38
253,Ransomware Activity,93,Critical,Impact,2026-03-07 16:33:40
254,BENIGN,10,Low,Unknown,2026-03-07 16:33:42
255,BENIGN,10,Low,Unknown,2026-03-07 16:33:44
256,BENIGN,10,Low,Unknown,2026-03-07 16:33:46
257,BENIGN,10,Low,Unknown,2026-03-07 16:33:49
258,BENIGN,10,Low,Unknown,2026-03-07 16:33:51
259,DDoS,90,Critical,Impact,2026-03-07 16:33:53
260,BENIGN,10,Low,Unknown,2026-03-07 16:33:55
261,BENIGN,10,Low,Unknown,2026-03-07 16:33:57
262,Phishing Attempt,76,High,Initial Access,2026-03-07 16:33:59
263,BENIGN,10,Low,Unknown,2026-03-07 16:34:01
264,BENIGN,10,Low,Unknown,2026-03-07 16:34:04
265,BENIGN,10,Low,Unknown,2026-03-07 16:34:06
266,BENIGN,10,Low,Unknown,2026-03-07 16:34:08
267,BENIGN,10,Low,Unknown,2026-03-07 16:34:10
268,BENIGN,10,Low,Unknown,2026-03-07 16:34:12
269,Phishing Attempt,81,High,Initial Access,2026-03-07 16:34:14
270,BENIGN,10,Low,Unknown,2026-03-07 16:34:17
271,Malware Beaconing,74,High,Command and Control,2026-03-07 16:34:19
272,Phishing Attempt,77,High,Initial Access,2026-03-07 16:34:21
273,PortScan,50,Medium,Reconnaissance,2026-03-07 16:34:23
274,PortScan,50,Medium,Reconnaissance,2026-03-07 16:34:25
275,BENIGN,10,Low,Unknown,2026-03-07 16:34:27
276,DDoS,90,Critical,Impact,2026-03-07 16:34:29
277,BENIGN,10,Low,Unknown,2026-03-07 16:34:31
278,Ransomware Activity,75,High,Impact,2026-03-07 16:34:33
279,BENIGN,10,Low,Unknown,2026-03-07 16:34:36
280,BENIGN,10,Low,Unknown,2026-03-07 16:34:38
281,Ransomware Activity,75,High,Impact,2026-03-07 16:34:40
282,BENIGN,10,Low,Unknown,2026-03-07 16:34:42
283,BENIGN,10,Low,Unknown,2026-03-07 16:34:44
284,BENIGN,10,Low,Unknown,2026-03-07 16:34:46
285,BENIGN,10,Low,Unknown,2026-03-07 16:34:49
286,Phishing Attempt,88,High,Initial Access,2026-03-07 16:34:51
287,BENIGN,10,Low,Unknown,2026-03-07 16:34:53
288,BENIGN,10,Low,Unknown,2026-03-07 16:34:55
289,BENIGN,10,Low,Unknown,2026-03-07 16:34:57
290,DoS Hulk,85,High,Unknown,2026-03-07 16:34:59
291,BENIGN,10,Low,Unknown,2026-03-07 16:35:01
292,Ransomware Activity,89,High,Impact,2026-03-07 16:35:03
293,Ransomware Activity,89,High,Impact,2026-03-07 16:35:05
294,BENIGN,10,Low,Unknown,2026-03-07 16:35:08
295,Data Exfiltration,71,High,Exfiltration,2026-03-07 16:35:10
296,BENIGN,10,Low,Unknown,2026-03-07 16:35:12
297,Malware Beaconing,92,Critical,Command and Control,2026-03-07 16:35:14
298,DoS Hulk,85,High,Unknown,2026-03-07 16:35:16
299,BENIGN,10,Low,Unknown,2026-03-07 16:35:18
300,DoS Hulk,85,High,Unknown,2026-03-07 16:35:21
302,DoS Hulk,85,High,Unknown,2026-03-07 16:35:25
303,BENIGN,10,Low,Unknown,2026-03-07 16:35:27
304,BENIGN,10,Low,Unknown,2026-03-07 16:35:29
305,BENIGN,10,Low,Unknown,2026-03-07 16:35:31
306,Data Exfiltration,78,High,Exfiltration,2026-03-07 16:35:33
307,BENIGN,10,Low,Unknown,2026-03-07 16:35:36
308,BENIGN,10,Low,Unknown,2026-03-07 16:35:38
309,Privilege Escalation,90,Critical,Privilege Escalation,2026-03-07 16:35:40
310,BENIGN,10,Low,Unknown,2026-03-07 16:35:42
311,DoS Hulk,85,High,Unknown,2026-03-07 16:35:44
312,Data Exfiltration,95,Critical,Exfiltration,2026-03-07 16:35:46
313,Malware Beaconing,78,High,Command and Control,2026-03-07 16:35:48
314,Phishing Attempt,70,High,Initial Access,2026-03-07 16:35:50
315,BENIGN,10,Low,Unknown,2026-03-07 16:35:52
316,BENIGN,10,Low,Unknown,2026-03-07 16:35:55
317,BENIGN,10,Low,Unknown,2026-03-07 16:35:57
318,BENIGN,10,Low,Unknown,2026-03-07 16:35:59
319,DoS Hulk,85,High,Unknown,2026-03-07 16:36:01
320,BENIGN,10,Low,Unknown,2026-03-07 16:36:03
321,BENIGN,10,Low,Unknown,2026-03-07 16:36:05
322,BENIGN,10,Low,Unknown,2026-03-07 16:36:08
323,BENIGN,10,Low,Unknown,2026-03-07 16:36:10
324,Data Exfiltration,87,High,Exfiltration,2026-03-07 16:36:12
325,Privilege Escalation,91,Critical,Privilege Escalation,2026-03-07 16:36:14
326,BENIGN,10,Low,Unknown,2026-03-07 16:36:16
327,BENIGN,10,Low,Unknown,2026-03-07 16:36:18
328,DDoS,90,Critical,Impact,2026-03-07 16:36:20
329,BENIGN,10,Low,Unknown,2026-03-07 16:36:23
330,Privilege Escalation,93,Critical,Privilege Escalation,2026-03-07 16:36:25
331,BENIGN,10,Low,Unknown,2026-03-07 16:36:27
332,BENIGN,10,Low,Unknown,2026-03-07 16:36:29
333,BENIGN,10,Low,Unknown,2026-03-07 16:36:31
334,Phishing Attempt,94,Critical,Initial Access,2026-03-07 16:36:33
335,BENIGN,10,Low,Unknown,2026-03-07 16:36:35
336,Ransomware Activity,95,Critical,Impact,2026-03-07 16:36:37
337,BENIGN,10,Low,Unknown,2026-03-07 16:36:40
338,BENIGN,10,Low,Unknown,2026-03-07 16:36:42
339,Privilege Escalation,85,High,Privilege Escalation,2026-03-07 16:36:44
340,Malware Beaconing,86,High,Command and Control,2026-03-07 16:36:46
